"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"807",1613,-0.5,"L1 34",27,"disamb","fp","disamb fp",6,0,273,273,0.5,-0.5,273
"808",1615,-0.5,"L1 34",34,"disamb","fp","disamb fp",5,0,204,204,-0.5,-0.5,204
"809",1617,-0.5,"L1 34",35,"disamb","fp","disamb fp",6,0,655,655,0.5,-0.5,655
"810",1619,-0.5,"L1 34",37,"disamb","fp","disamb fp",8,0,744,744,0.5,0.5,744
"811",1621,-0.5,"L1 34",46,"disamb","fp","disamb fp",5,0,220,220,-0.5,-0.5,220
"812",1623,-0.5,"L1 34",36,"disamb","fp","disamb fp",7,0,232,232,-0.5,0.5,232
"813",1625,-0.5,"L1 34",33,"disamb","fp","disamb fp",8,0,248,248,0.5,0.5,248
"814",1627,-0.5,"L1 34",42,"disamb","fp","disamb fp",5,0,239,239,-0.5,-0.5,239
"815",1629,-0.5,"L1 34",38,"disamb","fp","disamb fp",5,0,190,190,-0.5,-0.5,190
"816",1631,-0.5,"L1 34",47,"disamb","fp","disamb fp",6,0,314,314,0.5,-0.5,314
"817",1634,-0.5,"L1 35",38,"disamb","fp","disamb fp",5,0,442,442,-0.5,-0.5,442
"818",1636,-0.5,"L1 35",48,"disamb","fp","disamb fp",7,0,406,406,-0.5,0.5,406
"819",1638,-0.5,"L1 35",47,"disamb","fp","disamb fp",6,0,508,508,0.5,-0.5,508
"820",1640,-0.5,"L1 35",32,"disamb","fp","disamb fp",7,0,390,390,-0.5,0.5,390
"821",1642,-0.5,"L1 35",42,"disamb","fp","disamb fp",5,0,350,350,-0.5,-0.5,350
"822",1644,-0.5,"L1 35",31,"disamb","fp","disamb fp",6,0,258,258,0.5,-0.5,258
"823",1646,-0.5,"L1 35",40,"disamb","fp","disamb fp",7,0,380,380,-0.5,0.5,380
"824",1648,-0.5,"L1 35",33,"disamb","fp","disamb fp",8,0,198,198,0.5,0.5,198
"825",1650,-0.5,"L1 35",29,"disamb","fp","disamb fp",8,0,406,406,0.5,0.5,406
"826",1652,-0.5,"L1 35",41,"disamb","fp","disamb fp",8,0,484,484,0.5,0.5,484
"827",1654,-0.5,"L1 35",46,"disamb","fp","disamb fp",5,0,362,362,-0.5,-0.5,362
"828",1656,-0.5,"L1 35",45,"disamb","fp","disamb fp",8,0,488,488,0.5,0.5,488
"829",1658,-0.5,"L1 35",39,"disamb","fp","disamb fp",6,0,198,198,0.5,-0.5,198
"830",1660,-0.5,"L1 35",28,"disamb","fp","disamb fp",7,0,280,280,-0.5,0.5,280
"831",1662,-0.5,"L1 35",44,"disamb","fp","disamb fp",7,0,166,166,-0.5,0.5,166
"832",1664,-0.5,"L1 35",37,"disamb","fp","disamb fp",8,0,232,232,0.5,0.5,232
"833",1666,-0.5,"L1 35",25,"disamb","fp","disamb fp",8,0,354,354,0.5,0.5,354
"834",1668,-0.5,"L1 35",27,"disamb","fp","disamb fp",6,0,310,310,0.5,-0.5,310
"835",1670,-0.5,"L1 35",36,"disamb","fp","disamb fp",7,0,382,382,-0.5,0.5,382
"836",1672,-0.5,"L1 35",34,"disamb","fp","disamb fp",5,0,214,214,-0.5,-0.5,214
"837",1674,-0.5,"L1 35",43,"disamb","fp","disamb fp",6,0,234,234,0.5,-0.5,234
"838",1676,-0.5,"L1 35",26,"disamb","fp","disamb fp",5,0,440,440,-0.5,-0.5,440
"839",1678,-0.5,"L1 35",30,"disamb","fp","disamb fp",5,0,474,474,-0.5,-0.5,474
"840",1680,-0.5,"L1 35",35,"disamb","fp","disamb fp",6,0,580,580,0.5,-0.5,580
"841",1682,-0.5,"L1 36",40,"disamb","fp","disamb fp",8,0,266,266,0.5,0.5,266
"842",1684,-0.5,"L1 36",42,"disamb","fp","disamb fp",6,0,642,642,0.5,-0.5,642
"843",1686,-0.5,"L1 36",41,"disamb","fp","disamb fp",5,0,552,552,-0.5,-0.5,552
"844",1688,-0.5,"L1 36",25,"disamb","fp","disamb fp",5,0,405,405,-0.5,-0.5,405
"845",1690,-0.5,"L1 36",37,"disamb","fp","disamb fp",5,0,138,138,-0.5,-0.5,138
"846",1692,-0.5,"L1 36",44,"disamb","fp","disamb fp",8,0,160,160,0.5,0.5,160
"847",1694,-0.5,"L1 36",29,"disamb","fp","disamb fp",5,0,622,622,-0.5,-0.5,622
"848",1696,-0.5,"L1 36",38,"disamb","fp","disamb fp",6,0,314,314,0.5,-0.5,314
"849",1698,-0.5,"L1 36",31,"disamb","fp","disamb fp",7,0,476,476,-0.5,0.5,476
"850",1700,-0.5,"L1 36",30,"disamb","fp","disamb fp",6,0,596,596,0.5,-0.5,596
"851",1702,-0.5,"L1 36",35,"disamb","fp","disamb fp",7,0,245,245,-0.5,0.5,245
"852",1704,-0.5,"L1 36",47,"disamb","fp","disamb fp",7,0,507,507,-0.5,0.5,507
"853",1706,-0.5,"L1 36",32,"disamb","fp","disamb fp",8,0,641,641,0.5,0.5,641
"854",1708,-0.5,"L1 36",34,"disamb","fp","disamb fp",6,0,288,288,0.5,-0.5,288
"855",1710,-0.5,"L1 36",36,"disamb","fp","disamb fp",8,0,215,215,0.5,0.5,215
"856",1712,-0.5,"L1 36",46,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"857",1714,-0.5,"L1 36",39,"disamb","fp","disamb fp",7,0,525,525,-0.5,0.5,525
"858",1716,-0.5,"L1 36",27,"disamb","fp","disamb fp",7,0,427,427,-0.5,0.5,427
"859",1718,-0.5,"L1 36",33,"disamb","fp","disamb fp",5,0,267,267,-0.5,-0.5,267
"860",1720,-0.5,"L1 36",28,"disamb","fp","disamb fp",8,0,171,171,0.5,0.5,171
"861",1722,-0.5,"L1 36",26,"disamb","fp","disamb fp",6,0,189,189,0.5,-0.5,189
"862",1724,-0.5,"L1 36",43,"disamb","fp","disamb fp",7,0,409,409,-0.5,0.5,409
"863",1726,-0.5,"L1 36",45,"disamb","fp","disamb fp",5,0,225,225,-0.5,-0.5,225
"864",1728,-0.5,"L1 36",48,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"865",1730,-0.5,"L1 37",26,"disamb","fp","disamb fp",7,0,235,235,-0.5,0.5,235
"866",1732,-0.5,"L1 37",45,"disamb","fp","disamb fp",6,0,278,278,0.5,-0.5,278
"867",1734,-0.5,"L1 37",46,"disamb","fp","disamb fp",7,0,568,568,-0.5,0.5,568
"868",1736,-0.5,"L1 37",43,"disamb","fp","disamb fp",8,0,231,231,0.5,0.5,231
"869",1738,-0.5,"L1 37",31,"disamb","fp","disamb fp",8,0,220,220,0.5,0.5,220
"870",1740,-0.5,"L1 37",29,"disamb","fp","disamb fp",6,0,276,276,0.5,-0.5,276
"871",1742,-0.5,"L1 37",44,"disamb","fp","disamb fp",5,0,456,456,-0.5,-0.5,456
"872",1744,-0.5,"L1 37",39,"disamb","fp","disamb fp",8,0,250,250,0.5,0.5,250
"873",1746,-0.5,"L1 37",36,"disamb","fp","disamb fp",5,0,174,174,-0.5,-0.5,174
"874",1748,-0.5,"L1 37",38,"disamb","fp","disamb fp",7,0,220,220,-0.5,0.5,220
"875",1750,-0.5,"L1 37",42,"disamb","fp","disamb fp",7,0,204,204,-0.5,0.5,204
"876",1752,-0.5,"L1 37",34,"disamb","fp","disamb fp",7,0,300,300,-0.5,0.5,300
"877",1754,-0.5,"L1 37",28,"disamb","fp","disamb fp",5,0,468,468,-0.5,-0.5,468
"878",1756,-0.5,"L1 37",37,"disamb","fp","disamb fp",6,0,424,424,0.5,-0.5,424
"879",1758,-0.5,"L1 37",48,"disamb","fp","disamb fp",5,0,226,226,-0.5,-0.5,226
"880",1760,-0.5,"L1 37",47,"disamb","fp","disamb fp",8,0,523,523,0.5,0.5,523
"881",1762,-0.5,"L1 37",40,"disamb","fp","disamb fp",5,0,207,207,-0.5,-0.5,207
"882",1764,-0.5,"L1 37",30,"disamb","fp","disamb fp",7,0,230,230,-0.5,0.5,230
"883",1766,-0.5,"L1 37",32,"disamb","fp","disamb fp",5,0,513,513,-0.5,-0.5,513
"884",1768,-0.5,"L1 37",35,"disamb","fp","disamb fp",8,0,375,375,0.5,0.5,375
"885",1770,-0.5,"L1 37",27,"disamb","fp","disamb fp",8,0,318,318,0.5,0.5,318
"886",1772,-0.5,"L1 37",25,"disamb","fp","disamb fp",6,0,190,190,0.5,-0.5,190
"887",1774,-0.5,"L1 37",41,"disamb","fp","disamb fp",6,0,283,283,0.5,-0.5,283
"888",1776,-0.5,"L1 37",33,"disamb","fp","disamb fp",6,0,186,186,0.5,-0.5,186
"889",1777,-0.5,"L1 38",39,"disamb","fp","disamb fp",5,0,188,188,-0.5,-0.5,188
"890",1779,-0.5,"L1 38",46,"disamb","fp","disamb fp",8,0,164,164,0.5,0.5,164
"891",1781,-0.5,"L1 38",25,"disamb","fp","disamb fp",7,0,201,201,-0.5,0.5,201
"892",1783,-0.5,"L1 38",27,"disamb","fp","disamb fp",5,0,214,214,-0.5,-0.5,214
"893",1785,-0.5,"L1 38",32,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"894",1787,-0.5,"L1 38",43,"disamb","fp","disamb fp",5,0,388,388,-0.5,-0.5,388
"895",1789,-0.5,"L1 38",44,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"896",1791,-0.5,"L1 38",37,"disamb","fp","disamb fp",7,0,237,237,-0.5,0.5,237
"897",1793,-0.5,"L1 38",40,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"898",1795,-0.5,"L1 38",38,"disamb","fp","disamb fp",8,0,228,228,0.5,0.5,228
"899",1797,-0.5,"L1 38",48,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"900",1799,-0.5,"L1 38",35,"disamb","fp","disamb fp",5,0,87,87,-0.5,-0.5,87
"901",1801,-0.5,"L1 38",36,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"902",1803,-0.5,"L1 38",28,"disamb","fp","disamb fp",6,0,279,279,0.5,-0.5,279
"903",1805,-0.5,"L1 38",30,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"904",1807,-0.5,"L1 38",45,"disamb","fp","disamb fp",7,0,237,237,-0.5,0.5,237
"905",1809,-0.5,"L1 38",33,"disamb","fp","disamb fp",7,0,163,163,-0.5,0.5,163
"906",1811,-0.5,"L1 38",47,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"907",1813,-0.5,"L1 38",31,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"908",1815,-0.5,"L1 38",26,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"909",1817,-0.5,"L1 38",41,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"910",1819,-0.5,"L1 38",29,"disamb","fp","disamb fp",7,0,249,249,-0.5,0.5,249
"911",1821,-0.5,"L1 38",34,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"912",1823,-0.5,"L1 38",42,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"913",1825,-0.5,"L1 39",27,"disamb","fp","disamb fp",6,0,514,514,0.5,-0.5,514
"914",1827,-0.5,"L1 39",37,"disamb","fp","disamb fp",8,0,480,480,0.5,0.5,480
"915",1829,-0.5,"L1 39",45,"disamb","fp","disamb fp",8,0,168,168,0.5,0.5,168
"916",1831,-0.5,"L1 39",34,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"917",1833,-0.5,"L1 39",31,"disamb","fp","disamb fp",6,0,326,326,0.5,-0.5,326
"918",1835,-0.5,"L1 39",39,"disamb","fp","disamb fp",6,0,295,295,0.5,-0.5,295
"919",1837,-0.5,"L1 39",46,"disamb","fp","disamb fp",5,0,715,715,-0.5,-0.5,715
"920",1839,-0.5,"L1 39",40,"disamb","fp","disamb fp",7,0,380,380,-0.5,0.5,380
"921",1841,-0.5,"L1 39",43,"disamb","fp","disamb fp",6,0,134,134,0.5,-0.5,134
"922",1843,-0.5,"L1 39",47,"disamb","fp","disamb fp",6,0,445,445,0.5,-0.5,445
"923",1845,-0.5,"L1 39",44,"disamb","fp","disamb fp",7,0,526,526,-0.5,0.5,526
"924",1847,-0.5,"L1 39",33,"disamb","fp","disamb fp",8,0,118,118,0.5,0.5,118
"925",1849,-0.5,"L1 39",36,"disamb","fp","disamb fp",7,0,233,233,-0.5,0.5,233
"926",1851,-0.5,"L1 39",41,"disamb","fp","disamb fp",8,0,500,500,0.5,0.5,500
"927",1853,-0.5,"L1 39",25,"disamb","fp","disamb fp",8,0,524,524,0.5,0.5,524
"928",1855,-0.5,"L1 39",38,"disamb","fp","disamb fp",5,0,226,226,-0.5,-0.5,226
"929",1857,-0.5,"L1 39",29,"disamb","fp","disamb fp",8,0,603,603,0.5,0.5,603
"930",1859,-0.5,"L1 39",48,"disamb","fp","disamb fp",7,0,157,157,-0.5,0.5,157
"931",1861,-0.5,"L1 39",30,"disamb","fp","disamb fp",5,0,741,741,-0.5,-0.5,741
"932",1863,-0.5,"L1 39",42,"disamb","fp","disamb fp",5,0,480,480,-0.5,-0.5,480
"933",1865,-0.5,"L1 39",32,"disamb","fp","disamb fp",7,0,179,179,-0.5,0.5,179
"934",1867,-0.5,"L1 39",28,"disamb","fp","disamb fp",7,0,278,278,-0.5,0.5,278
"935",1869,-0.5,"L1 39",26,"disamb","fp","disamb fp",5,0,627,627,-0.5,-0.5,627
"936",1871,-0.5,"L1 39",35,"disamb","fp","disamb fp",6,0,386,386,0.5,-0.5,386
"937",1874,-0.5,"L1 40",30,"disamb","fp","disamb fp",6,0,231,231,0.5,-0.5,231
"938",1876,-0.5,"L1 40",48,"disamb","fp","disamb fp",8,0,262,262,0.5,0.5,262
"939",1878,-0.5,"L1 40",32,"disamb","fp","disamb fp",8,0,298,298,0.5,0.5,298
"940",1880,-0.5,"L1 40",40,"disamb","fp","disamb fp",8,0,162,162,0.5,0.5,162
"941",1882,-0.5,"L1 40",36,"disamb","fp","disamb fp",8,0,181,181,0.5,0.5,181
"942",1884,-0.5,"L1 40",31,"disamb","fp","disamb fp",7,0,233,233,-0.5,0.5,233
"943",1886,-0.5,"L1 40",38,"disamb","fp","disamb fp",6,0,149,149,0.5,-0.5,149
"944",1888,-0.5,"L1 40",27,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"945",1890,-0.5,"L1 40",43,"disamb","fp","disamb fp",7,0,152,152,-0.5,0.5,152
"946",1892,-0.5,"L1 40",47,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"947",1894,-0.5,"L1 40",28,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"948",1896,-0.5,"L1 40",42,"disamb","fp","disamb fp",6,0,156,156,0.5,-0.5,156
"949",1898,-0.5,"L1 40",39,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"950",1900,-0.5,"L1 40",45,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"951",1902,-0.5,"L1 40",26,"disamb","fp","disamb fp",6,0,145,145,0.5,-0.5,145
"952",1904,-0.5,"L1 40",37,"disamb","fp","disamb fp",5,0,132,132,-0.5,-0.5,132
"953",1906,-0.5,"L1 40",34,"disamb","fp","disamb fp",6,0,149,149,0.5,-0.5,149
"954",1908,-0.5,"L1 40",25,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"955",1910,-0.5,"L1 40",29,"disamb","fp","disamb fp",5,0,164,164,-0.5,-0.5,164
"956",1912,-0.5,"L1 40",33,"disamb","fp","disamb fp",5,0,148,148,-0.5,-0.5,148
"957",1914,-0.5,"L1 40",44,"disamb","fp","disamb fp",8,0,155,155,0.5,0.5,155
"958",1916,-0.5,"L1 40",46,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"959",1918,-0.5,"L1 40",41,"disamb","fp","disamb fp",5,0,119,119,-0.5,-0.5,119
"960",1920,-0.5,"L1 40",35,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"961",28801,0.5,"L2 1",28,"disamb","fp","disamb fp",8,0,324,324,0.5,0.5,324
"962",28803,0.5,"L2 1",46,"disamb","fp","disamb fp",6,0,292,292,0.5,-0.5,292
"963",28805,0.5,"L2 1",40,"disamb","fp","disamb fp",8,0,329,329,0.5,0.5,329
"964",28807,0.5,"L2 1",25,"disamb","fp","disamb fp",5,0,146,146,-0.5,-0.5,146
"965",28809,0.5,"L2 1",42,"disamb","fp","disamb fp",6,0,282,282,0.5,-0.5,282
"966",28811,0.5,"L2 1",37,"disamb","fp","disamb fp",5,0,323,323,-0.5,-0.5,323
"967",28813,0.5,"L2 1",26,"disamb","fp","disamb fp",6,0,309,309,0.5,-0.5,309
"968",28815,0.5,"L2 1",30,"disamb","fp","disamb fp",6,0,299,299,0.5,-0.5,299
"969",28817,0.5,"L2 1",32,"disamb","fp","disamb fp",8,0,323,323,0.5,0.5,323
"970",28819,0.5,"L2 1",31,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"971",28821,0.5,"L2 1",47,"disamb","fp","disamb fp",7,0,232,232,-0.5,0.5,232
"972",28823,0.5,"L2 1",44,"disamb","fp","disamb fp",8,0,686,686,0.5,0.5,NA
"973",28825,0.5,"L2 1",27,"disamb","fp","disamb fp",7,0,317,317,-0.5,0.5,317
"974",28827,0.5,"L2 1",33,"disamb","fp","disamb fp",5,0,290,290,-0.5,-0.5,290
"975",28829,0.5,"L2 1",45,"disamb","fp","disamb fp",5,0,220,220,-0.5,-0.5,220
"976",28831,0.5,"L2 1",34,"disamb","fp","disamb fp",6,0,179,179,0.5,-0.5,179
"977",28833,0.5,"L2 1",35,"disamb","fp","disamb fp",7,0,190,190,-0.5,0.5,190
"978",28835,0.5,"L2 1",29,"disamb","fp","disamb fp",5,0,325,325,-0.5,-0.5,325
"979",28837,0.5,"L2 1",41,"disamb","fp","disamb fp",5,0,205,205,-0.5,-0.5,205
"980",28839,0.5,"L2 1",38,"disamb","fp","disamb fp",6,0,310,310,0.5,-0.5,310
"981",28841,0.5,"L2 1",43,"disamb","fp","disamb fp",7,0,364,364,-0.5,0.5,364
"982",28843,0.5,"L2 1",39,"disamb","fp","disamb fp",7,0,404,404,-0.5,0.5,404
"983",28845,0.5,"L2 1",48,"disamb","fp","disamb fp",8,0,211,211,0.5,0.5,211
"984",28847,0.5,"L2 1",36,"disamb","fp","disamb fp",8,0,267,267,0.5,0.5,267
"985",28849,0.5,"L2 2",32,"disamb","fp","disamb fp",5,0,496,496,-0.5,-0.5,496
"986",28851,0.5,"L2 2",48,"disamb","fp","disamb fp",5,0,180,180,-0.5,-0.5,180
"987",28853,0.5,"L2 2",40,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"988",28855,0.5,"L2 2",28,"disamb","fp","disamb fp",5,0,705,705,-0.5,-0.5,705
"989",28857,0.5,"L2 2",38,"disamb","fp","disamb fp",7,0,640,640,-0.5,0.5,640
"990",28859,0.5,"L2 2",42,"disamb","fp","disamb fp",7,0,364,364,-0.5,0.5,364
"991",28861,0.5,"L2 2",37,"disamb","fp","disamb fp",6,0,273,273,0.5,-0.5,273
"992",28863,0.5,"L2 2",29,"disamb","fp","disamb fp",6,0,203,203,0.5,-0.5,203
"993",28865,0.5,"L2 2",45,"disamb","fp","disamb fp",6,0,383,383,0.5,-0.5,383
"994",28867,0.5,"L2 2",41,"disamb","fp","disamb fp",6,0,433,433,0.5,-0.5,433
"995",28869,0.5,"L2 2",35,"disamb","fp","disamb fp",8,0,507,507,0.5,0.5,507
"996",28871,0.5,"L2 2",44,"disamb","fp","disamb fp",5,0,721,721,-0.5,-0.5,721
"997",28873,0.5,"L2 2",46,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"998",28875,0.5,"L2 2",26,"disamb","fp","disamb fp",7,0,210,210,-0.5,0.5,210
"999",28877,0.5,"L2 2",25,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"1000",28879,0.5,"L2 2",47,"disamb","fp","disamb fp",8,0,356,356,0.5,0.5,356
"1001",28881,0.5,"L2 2",34,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"1002",28883,0.5,"L2 2",43,"disamb","fp","disamb fp",8,0,334,334,0.5,0.5,334
"1003",28885,0.5,"L2 2",33,"disamb","fp","disamb fp",6,0,424,424,0.5,-0.5,424
"1004",28887,0.5,"L2 2",39,"disamb","fp","disamb fp",8,0,870,870,0.5,0.5,870
"1005",28889,0.5,"L2 2",30,"disamb","fp","disamb fp",7,0,130,130,-0.5,0.5,130
"1006",28891,0.5,"L2 2",31,"disamb","fp","disamb fp",8,0,111,111,0.5,0.5,111
"1007",28893,0.5,"L2 2",36,"disamb","fp","disamb fp",5,0,674,674,-0.5,-0.5,674
"1008",28895,0.5,"L2 2",27,"disamb","fp","disamb fp",8,0,209,209,0.5,0.5,209
"1009",28897,0.5,"L2 3",36,"disamb","fp","disamb fp",6,0,244,244,0.5,-0.5,244
"1010",28899,0.5,"L2 3",27,"disamb","fp","disamb fp",5,0,239,239,-0.5,-0.5,239
"1011",28901,0.5,"L2 3",37,"disamb","fp","disamb fp",7,0,663,663,-0.5,0.5,663
"1012",28903,0.5,"L2 3",41,"disamb","fp","disamb fp",7,0,335,335,-0.5,0.5,335
"1013",28905,0.5,"L2 3",26,"disamb","fp","disamb fp",8,0,288,288,0.5,0.5,288
"1014",28907,0.5,"L2 3",45,"disamb","fp","disamb fp",7,0,489,489,-0.5,0.5,489
"1015",28909,0.5,"L2 3",42,"disamb","fp","disamb fp",8,0,706,706,0.5,0.5,706
"1016",28911,0.5,"L2 3",47,"disamb","fp","disamb fp",5,0,738,738,-0.5,-0.5,738
"1017",28913,0.5,"L2 3",29,"disamb","fp","disamb fp",7,0,906,906,-0.5,0.5,906
"1018",28915,0.5,"L2 3",34,"disamb","fp","disamb fp",8,0,555,555,0.5,0.5,555
"1019",28917,0.5,"L2 3",39,"disamb","fp","disamb fp",5,0,412,412,-0.5,-0.5,412
"1020",28919,0.5,"L2 3",48,"disamb","fp","disamb fp",6,0,417,417,0.5,-0.5,417
"1021",28921,0.5,"L2 3",44,"disamb","fp","disamb fp",6,0,328,328,0.5,-0.5,328
"1022",28923,0.5,"L2 3",43,"disamb","fp","disamb fp",5,0,360,360,-0.5,-0.5,360
"1023",28925,0.5,"L2 3",28,"disamb","fp","disamb fp",6,0,274,274,0.5,-0.5,274
"1024",28927,0.5,"L2 3",40,"disamb","fp","disamb fp",6,0,478,478,0.5,-0.5,478
"1025",28929,0.5,"L2 3",30,"disamb","fp","disamb fp",8,0,312,312,0.5,0.5,312
"1026",28931,0.5,"L2 3",32,"disamb","fp","disamb fp",6,0,652,652,0.5,-0.5,652
"1027",28933,0.5,"L2 3",25,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"1028",28935,0.5,"L2 3",38,"disamb","fp","disamb fp",8,0,238,238,0.5,0.5,238
"1029",28937,0.5,"L2 3",33,"disamb","fp","disamb fp",7,0,445,445,-0.5,0.5,445
"1030",28939,0.5,"L2 3",31,"disamb","fp","disamb fp",5,0,291,291,-0.5,-0.5,291
"1031",28941,0.5,"L2 3",46,"disamb","fp","disamb fp",8,0,380,380,0.5,0.5,380
"1032",28943,0.5,"L2 3",35,"disamb","fp","disamb fp",5,0,261,261,-0.5,-0.5,261
"1033",28945,0.5,"L2 4",28,"disamb","fp","disamb fp",7,0,486,486,-0.5,0.5,486
"1034",28947,0.5,"L2 4",31,"disamb","fp","disamb fp",6,0,477,477,0.5,-0.5,477
"1035",28949,0.5,"L2 4",44,"disamb","fp","disamb fp",7,0,1384,1384,-0.5,0.5,1384
"1036",28951,0.5,"L2 4",26,"disamb","fp","disamb fp",5,0,686,686,-0.5,-0.5,686
"1037",28953,0.5,"L2 4",37,"disamb","fp","disamb fp",8,0,653,653,0.5,0.5,653
"1038",28955,0.5,"L2 4",32,"disamb","fp","disamb fp",7,0,476,476,-0.5,0.5,476
"1039",28957,0.5,"L2 4",36,"disamb","fp","disamb fp",7,0,690,690,-0.5,0.5,690
"1040",28959,0.5,"L2 4",38,"disamb","fp","disamb fp",5,0,1002,1002,-0.5,-0.5,1002
"1041",28961,0.5,"L2 4",46,"disamb","fp","disamb fp",5,0,293,293,-0.5,-0.5,293
"1042",28962,0.5,"L2 4",29,"disamb","fp","disamb fp",8,0,482,482,0.5,0.5,482
"1043",28964,0.5,"L2 4",43,"disamb","fp","disamb fp",6,0,418,418,0.5,-0.5,418
"1044",28966,0.5,"L2 4",33,"disamb","fp","disamb fp",8,0,957,957,0.5,0.5,957
"1045",28968,0.5,"L2 4",45,"disamb","fp","disamb fp",8,0,636,636,0.5,0.5,636
"1046",28970,0.5,"L2 4",30,"disamb","fp","disamb fp",5,0,244,244,-0.5,-0.5,244
"1047",28971,0.5,"L2 4",40,"disamb","fp","disamb fp",7,0,331,331,-0.5,0.5,331
"1048",28973,0.5,"L2 4",41,"disamb","fp","disamb fp",8,0,942,942,0.5,0.5,942
"1049",28975,0.5,"L2 4",48,"disamb","fp","disamb fp",7,0,183,183,-0.5,0.5,183
"1050",28977,0.5,"L2 4",42,"disamb","fp","disamb fp",5,0,493,493,-0.5,-0.5,493
"1051",28978,0.5,"L2 4",25,"disamb","fp","disamb fp",8,0,346,346,0.5,0.5,346
"1052",28980,0.5,"L2 4",27,"disamb","fp","disamb fp",6,0,888,888,0.5,-0.5,888
"1053",28982,0.5,"L2 4",47,"disamb","fp","disamb fp",6,0,154,154,0.5,-0.5,154
"1054",28984,0.5,"L2 4",39,"disamb","fp","disamb fp",6,0,594,594,0.5,-0.5,594
"1055",28986,0.5,"L2 4",34,"disamb","fp","disamb fp",5,0,460,460,-0.5,-0.5,460
"1056",28987,0.5,"L2 4",35,"disamb","fp","disamb fp",6,0,795,795,0.5,-0.5,795
"1057",28990,0.5,"L2 5",42,"disamb","fp","disamb fp",6,0,407,407,0.5,-0.5,407
"1058",28992,0.5,"L2 5",47,"disamb","fp","disamb fp",7,0,284,284,-0.5,0.5,284
"1059",28994,0.5,"L2 5",25,"disamb","fp","disamb fp",5,0,384,384,-0.5,-0.5,384
"1060",28996,0.5,"L2 5",43,"disamb","fp","disamb fp",7,0,906,906,-0.5,0.5,906
"1061",28998,0.5,"L2 5",33,"disamb","fp","disamb fp",5,0,366,366,-0.5,-0.5,366
"1062",29000,0.5,"L2 5",41,"disamb","fp","disamb fp",5,0,478,478,-0.5,-0.5,478
"1063",29002,0.5,"L2 5",29,"disamb","fp","disamb fp",5,0,481,481,-0.5,-0.5,481
"1064",29004,0.5,"L2 5",39,"disamb","fp","disamb fp",7,0,595,595,-0.5,0.5,595
"1065",29006,0.5,"L2 5",40,"disamb","fp","disamb fp",8,0,709,709,0.5,0.5,709
"1066",29008,0.5,"L2 5",28,"disamb","fp","disamb fp",8,0,644,644,0.5,0.5,644
"1067",29010,0.5,"L2 5",46,"disamb","fp","disamb fp",6,0,271,271,0.5,-0.5,271
"1068",29012,0.5,"L2 5",31,"disamb","fp","disamb fp",7,0,453,453,-0.5,0.5,453
"1069",29014,0.5,"L2 5",36,"disamb","fp","disamb fp",8,0,390,390,0.5,0.5,390
"1070",29016,0.5,"L2 5",27,"disamb","fp","disamb fp",7,0,452,452,-0.5,0.5,452
"1071",29018,0.5,"L2 5",38,"disamb","fp","disamb fp",6,0,407,407,0.5,-0.5,407
"1072",29020,0.5,"L2 5",26,"disamb","fp","disamb fp",6,0,195,195,0.5,-0.5,195
"1073",29022,0.5,"L2 5",44,"disamb","fp","disamb fp",8,0,427,427,0.5,0.5,427
