"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"1342",48656,0.5,"L2 16",45,"disamb","tt","disamb tt",7,0,586,586,-0.5,0.5,586
"1343",48658,0.5,"L2 16",40,"disamb","tt","disamb tt",6,0,358,358,0.5,-0.5,358
"1344",48660,0.5,"L2 16",39,"disamb","tt","disamb tt",5,0,768,768,-0.5,-0.5,768
"1345",48662,0.5,"L2 17",35,"disamb","tt","disamb tt",6,0,346,346,0.5,-0.5,346
"1346",48664,0.5,"L2 17",40,"disamb","tt","disamb tt",7,0,1460,1460,-0.5,0.5,1460
"1347",48666,0.5,"L2 17",42,"disamb","tt","disamb tt",5,0,1684,1684,-0.5,-0.5,1684
"1348",48668,0.5,"L2 17",31,"disamb","tt","disamb tt",6,0,664,664,0.5,-0.5,664
"1349",48670,0.5,"L2 17",33,"disamb","tt","disamb tt",8,0,1090,1090,0.5,0.5,1090
"1350",48672,0.5,"L2 17",29,"disamb","tt","disamb tt",8,0,304,304,0.5,0.5,304
"1351",48674,0.5,"L2 17",28,"disamb","tt","disamb tt",7,0,928,928,-0.5,0.5,928
"1352",48676,0.5,"L2 17",41,"disamb","tt","disamb tt",8,0,334,334,0.5,0.5,334
"1353",48678,0.5,"L2 17",44,"disamb","tt","disamb tt",7,0,1882,1882,-0.5,0.5,1882
"1354",48680,0.5,"L2 17",37,"disamb","tt","disamb tt",8,0,598,598,0.5,0.5,598
"1355",48682,0.5,"L2 17",30,"disamb","tt","disamb tt",5,0,620,620,-0.5,-0.5,620
"1356",48684,0.5,"L2 17",38,"disamb","tt","disamb tt",5,0,304,304,-0.5,-0.5,304
"1357",48686,0.5,"L2 17",47,"disamb","tt","disamb tt",6,0,232,232,0.5,-0.5,232
"1358",48688,0.5,"L2 17",32,"disamb","tt","disamb tt",7,0,1524,1524,-0.5,0.5,1524
"1359",48690,0.5,"L2 17",45,"disamb","tt","disamb tt",8,0,414,414,0.5,0.5,414
"1360",48692,0.5,"L2 17",39,"disamb","tt","disamb tt",6,0,648,648,0.5,-0.5,648
"1361",48694,0.5,"L2 17",27,"disamb","tt","disamb tt",6,0,406,406,0.5,-0.5,406
"1362",48696,0.5,"L2 17",43,"disamb","tt","disamb tt",6,0,416,416,0.5,-0.5,416
"1363",48698,0.5,"L2 17",48,"disamb","tt","disamb tt",7,0,1486,1486,-0.5,0.5,1486
"1364",48700,0.5,"L2 17",34,"disamb","tt","disamb tt",5,0,610,610,-0.5,-0.5,610
"1365",48702,0.5,"L2 17",25,"disamb","tt","disamb tt",8,0,544,544,0.5,0.5,544
"1366",48704,0.5,"L2 17",36,"disamb","tt","disamb tt",7,0,1734,1734,-0.5,0.5,1734
"1367",48706,0.5,"L2 17",26,"disamb","tt","disamb tt",5,0,1606,1606,-0.5,-0.5,1606
"1368",48708,0.5,"L2 17",46,"disamb","tt","disamb tt",5,0,548,548,-0.5,-0.5,548
"1369",48710,0.5,"L2 18",47,"disamb","tt","disamb tt",7,1,0,NA,-0.5,0.5,NA
"1370",48712,0.5,"L2 18",28,"disamb","tt","disamb tt",8,1,0,NA,0.5,0.5,NA
"1371",48714,0.5,"L2 18",27,"disamb","tt","disamb tt",7,0,620,620,-0.5,0.5,620
"1372",48716,0.5,"L2 18",38,"disamb","tt","disamb tt",6,0,402,402,0.5,-0.5,402
"1373",48718,0.5,"L2 18",34,"disamb","tt","disamb tt",6,0,406,406,0.5,-0.5,406
"1374",48720,0.5,"L2 18",39,"disamb","tt","disamb tt",7,0,1882,1882,-0.5,0.5,1882
"1375",48722,0.5,"L2 18",31,"disamb","tt","disamb tt",7,0,226,226,-0.5,0.5,226
"1376",48724,0.5,"L2 18",37,"disamb","tt","disamb tt",5,0,260,260,-0.5,-0.5,260
"1377",48726,0.5,"L2 18",45,"disamb","tt","disamb tt",5,0,186,186,-0.5,-0.5,186
"1378",48728,0.5,"L2 18",40,"disamb","tt","disamb tt",8,0,1776,1776,0.5,0.5,1776
"1379",48730,0.5,"L2 18",33,"disamb","tt","disamb tt",5,0,170,170,-0.5,-0.5,170
"1380",48732,0.5,"L2 18",48,"disamb","tt","disamb tt",8,0,106,106,0.5,0.5,106
"1381",48734,0.5,"L2 18",30,"disamb","tt","disamb tt",6,0,154,154,0.5,-0.5,154
"1382",48736,0.5,"L2 18",42,"disamb","tt","disamb tt",6,0,1018,1018,0.5,-0.5,1018
"1383",48738,0.5,"L2 18",25,"disamb","tt","disamb tt",5,0,382,382,-0.5,-0.5,382
"1384",48740,0.5,"L2 18",32,"disamb","tt","disamb tt",8,0,1188,1188,0.5,0.5,1188
"1385",48742,0.5,"L2 18",44,"disamb","tt","disamb tt",8,0,790,790,0.5,0.5,790
"1386",48744,0.5,"L2 18",29,"disamb","tt","disamb tt",5,0,346,346,-0.5,-0.5,346
"1387",48746,0.5,"L2 18",41,"disamb","tt","disamb tt",5,0,600,600,-0.5,-0.5,600
"1388",48748,0.5,"L2 18",35,"disamb","tt","disamb tt",7,0,968,968,-0.5,0.5,968
"1389",48750,0.5,"L2 18",46,"disamb","tt","disamb tt",6,0,216,216,0.5,-0.5,216
"1390",48752,0.5,"L2 18",26,"disamb","tt","disamb tt",6,0,284,284,0.5,-0.5,284
"1391",48754,0.5,"L2 18",36,"disamb","tt","disamb tt",8,0,300,300,0.5,0.5,300
"1392",48756,0.5,"L2 18",43,"disamb","tt","disamb tt",7,0,398,398,-0.5,0.5,398
"1393",48757,0.5,"L2 19",29,"disamb","tt","disamb tt",6,0,314,314,0.5,-0.5,314
"1394",48759,0.5,"L2 19",45,"disamb","tt","disamb tt",6,0,246,246,0.5,-0.5,246
"1395",48761,0.5,"L2 19",27,"disamb","tt","disamb tt",8,0,362,362,0.5,0.5,362
"1396",48763,0.5,"L2 19",46,"disamb","tt","disamb tt",7,0,720,720,-0.5,0.5,720
"1397",48765,0.5,"L2 19",41,"disamb","tt","disamb tt",6,0,844,844,0.5,-0.5,844
"1398",48767,0.5,"L2 19",30,"disamb","tt","disamb tt",7,0,1258,1258,-0.5,0.5,1258
"1399",48769,0.5,"L2 19",47,"disamb","tt","disamb tt",8,0,1248,1248,0.5,0.5,1248
"1400",48771,0.5,"L2 19",33,"disamb","tt","disamb tt",6,0,446,446,0.5,-0.5,446
"1401",48773,0.5,"L2 19",39,"disamb","tt","disamb tt",8,0,660,660,0.5,0.5,660
"1402",48775,0.5,"L2 19",40,"disamb","tt","disamb tt",5,0,354,354,-0.5,-0.5,354
"1403",48777,0.5,"L2 19",48,"disamb","tt","disamb tt",5,1,0,NA,-0.5,-0.5,NA
"1404",48779,0.5,"L2 19",32,"disamb","tt","disamb tt",5,0,326,326,-0.5,-0.5,326
"1405",48781,0.5,"L2 19",42,"disamb","tt","disamb tt",7,0,700,700,-0.5,0.5,700
"1406",48783,0.5,"L2 19",31,"disamb","tt","disamb tt",8,0,336,336,0.5,0.5,336
"1407",48785,0.5,"L2 19",34,"disamb","tt","disamb tt",7,0,376,376,-0.5,0.5,376
"1408",48787,0.5,"L2 19",35,"disamb","tt","disamb tt",8,0,142,142,0.5,0.5,142
"1409",48789,0.5,"L2 19",37,"disamb","tt","disamb tt",6,0,650,650,0.5,-0.5,650
"1410",48791,0.5,"L2 19",26,"disamb","tt","disamb tt",7,0,322,322,-0.5,0.5,322
"1411",48793,0.5,"L2 19",43,"disamb","tt","disamb tt",8,0,958,958,0.5,0.5,958
"1412",48795,0.5,"L2 19",25,"disamb","tt","disamb tt",6,0,120,120,0.5,-0.5,120
"1413",48797,0.5,"L2 19",28,"disamb","tt","disamb tt",5,0,894,894,-0.5,-0.5,894
"1414",48799,0.5,"L2 19",44,"disamb","tt","disamb tt",5,0,220,220,-0.5,-0.5,220
"1415",48801,0.5,"L2 19",36,"disamb","tt","disamb tt",5,0,352,352,-0.5,-0.5,352
"1416",48803,0.5,"L2 19",38,"disamb","tt","disamb tt",7,0,520,520,-0.5,0.5,520
"1417",48805,0.5,"L2 20",41,"disamb","tt","disamb tt",7,0,1404,1404,-0.5,0.5,1404
"1418",48807,0.5,"L2 20",37,"disamb","tt","disamb tt",7,0,2032,2032,-0.5,0.5,2032
"1419",48809,0.5,"L2 20",47,"disamb","tt","disamb tt",5,0,646,646,-0.5,-0.5,646
"1420",48811,0.5,"L2 20",25,"disamb","tt","disamb tt",7,0,578,578,-0.5,0.5,578
"1421",48813,0.5,"L2 20",39,"disamb","tt","disamb tt",5,0,202,202,-0.5,-0.5,202
"1422",48815,0.5,"L2 20",40,"disamb","tt","disamb tt",6,0,900,900,0.5,-0.5,900
"1423",48817,0.5,"L2 20",30,"disamb","tt","disamb tt",8,0,454,454,0.5,0.5,454
"1424",48819,0.5,"L2 20",34,"disamb","tt","disamb tt",8,0,328,328,0.5,0.5,328
"1425",48821,0.5,"L2 20",26,"disamb","tt","disamb tt",8,0,900,900,0.5,0.5,900
"1426",48823,0.5,"L2 20",28,"disamb","tt","disamb tt",6,0,1176,1176,0.5,-0.5,1176
"1427",48825,0.5,"L2 20",36,"disamb","tt","disamb tt",6,0,630,630,0.5,-0.5,630
"1428",48827,0.5,"L2 20",45,"disamb","tt","disamb tt",7,0,382,382,-0.5,0.5,382
"1429",48829,0.5,"L2 20",42,"disamb","tt","disamb tt",8,0,1854,1854,0.5,0.5,1854
"1430",48831,0.5,"L2 20",29,"disamb","tt","disamb tt",7,0,782,782,-0.5,0.5,782
"1431",48833,0.5,"L2 20",44,"disamb","tt","disamb tt",6,0,784,784,0.5,-0.5,784
"1432",48835,0.5,"L2 20",46,"disamb","tt","disamb tt",8,0,624,624,0.5,0.5,624
"1433",48837,0.5,"L2 20",32,"disamb","tt","disamb tt",6,0,1598,1598,0.5,-0.5,1598
"1434",48839,0.5,"L2 20",38,"disamb","tt","disamb tt",8,0,1280,1280,0.5,0.5,1280
"1435",48841,0.5,"L2 20",43,"disamb","tt","disamb tt",5,0,800,800,-0.5,-0.5,800
"1436",48843,0.5,"L2 20",33,"disamb","tt","disamb tt",7,0,1888,1888,-0.5,0.5,1888
"1437",48845,0.5,"L2 20",31,"disamb","tt","disamb tt",5,0,502,502,-0.5,-0.5,502
"1438",48847,0.5,"L2 20",35,"disamb","tt","disamb tt",5,0,1672,1672,-0.5,-0.5,1672
"1439",48849,0.5,"L2 20",48,"disamb","tt","disamb tt",6,0,438,438,0.5,-0.5,438
"1440",48851,0.5,"L2 20",27,"disamb","tt","disamb tt",5,0,874,874,-0.5,-0.5,874
"1441",48853,0.5,"L2 21",31,"disamb","tt","disamb tt",6,0,2518,2518,0.5,-0.5,2518
"1442",48855,0.5,"L2 21",37,"disamb","tt","disamb tt",8,0,1010,1010,0.5,0.5,1010
"1443",48857,0.5,"L2 21",36,"disamb","tt","disamb tt",7,0,2422,2422,-0.5,0.5,2422
"1444",48859,0.5,"L2 21",46,"disamb","tt","disamb tt",5,0,2968,2968,-0.5,-0.5,2968
"1445",48861,0.5,"L2 21",28,"disamb","tt","disamb tt",7,0,2070,2070,-0.5,0.5,2070
"1446",48863,0.5,"L2 21",34,"disamb","tt","disamb tt",5,0,1434,1434,-0.5,-0.5,1434
"1447",48865,0.5,"L2 21",35,"disamb","tt","disamb tt",6,0,790,790,0.5,-0.5,790
"1448",48867,0.5,"L2 21",48,"disamb","tt","disamb tt",7,0,2946,2946,-0.5,0.5,2946
"1449",48869,0.5,"L2 21",47,"disamb","tt","disamb tt",6,0,1312,1312,0.5,-0.5,1312
"1450",48871,0.5,"L2 21",40,"disamb","tt","disamb tt",7,0,2738,2738,-0.5,0.5,2738
"1451",48873,0.5,"L2 21",41,"disamb","tt","disamb tt",8,0,524,524,0.5,0.5,524
"1452",48875,0.5,"L2 21",44,"disamb","tt","disamb tt",7,0,752,752,-0.5,0.5,752
"1453",48877,0.5,"L2 21",43,"disamb","tt","disamb tt",6,0,1440,1440,0.5,-0.5,1440
"1454",48879,0.5,"L2 21",25,"disamb","tt","disamb tt",8,0,1148,1148,0.5,0.5,1148
"1455",48881,0.5,"L2 21",39,"disamb","tt","disamb tt",6,0,424,424,0.5,-0.5,424
"1456",48883,0.5,"L2 21",32,"disamb","tt","disamb tt",7,0,2350,2350,-0.5,0.5,2350
"1457",48885,0.5,"L2 21",27,"disamb","tt","disamb tt",6,0,608,608,0.5,-0.5,608
"1458",48887,0.5,"L2 21",26,"disamb","tt","disamb tt",5,0,1958,1958,-0.5,-0.5,1958
"1459",48889,0.5,"L2 21",45,"disamb","tt","disamb tt",8,0,1060,1060,0.5,0.5,1060
"1460",48891,0.5,"L2 21",38,"disamb","tt","disamb tt",5,0,1084,1084,-0.5,-0.5,1084
"1461",48893,0.5,"L2 21",33,"disamb","tt","disamb tt",8,0,1458,1458,0.5,0.5,1458
"1462",48895,0.5,"L2 21",30,"disamb","tt","disamb tt",5,0,1012,1012,-0.5,-0.5,1012
"1463",48897,0.5,"L2 21",29,"disamb","tt","disamb tt",8,0,1508,1508,0.5,0.5,1508
"1464",48899,0.5,"L2 21",42,"disamb","tt","disamb tt",5,0,820,820,-0.5,-0.5,820
"1465",48902,0.5,"L2 22",47,"disamb","tt","disamb tt",7,0,1158,1158,-0.5,0.5,1158
"1466",48904,0.5,"L2 22",36,"disamb","tt","disamb tt",8,0,1330,1330,0.5,0.5,1330
"1467",48906,0.5,"L2 22",25,"disamb","tt","disamb tt",5,0,892,892,-0.5,-0.5,892
"1468",48908,0.5,"L2 22",43,"disamb","tt","disamb tt",7,0,1298,1298,-0.5,0.5,1298
"1469",48910,0.5,"L2 22",27,"disamb","tt","disamb tt",7,0,1058,1058,-0.5,0.5,1058
"1470",48912,0.5,"L2 22",38,"disamb","tt","disamb tt",6,0,1724,1724,0.5,-0.5,1724
"1471",48914,0.5,"L2 22",35,"disamb","tt","disamb tt",7,0,656,656,-0.5,0.5,656
"1472",48916,0.5,"L2 22",40,"disamb","tt","disamb tt",8,0,1986,1986,0.5,0.5,1986
"1473",48918,0.5,"L2 22",45,"disamb","tt","disamb tt",5,0,620,620,-0.5,-0.5,620
"1474",48920,0.5,"L2 22",39,"disamb","tt","disamb tt",7,0,1634,1634,-0.5,0.5,1634
"1475",48922,0.5,"L2 22",28,"disamb","tt","disamb tt",8,0,1190,1190,0.5,0.5,1190
"1476",48924,0.5,"L2 22",42,"disamb","tt","disamb tt",6,0,804,804,0.5,-0.5,804
"1477",48926,0.5,"L2 22",37,"disamb","tt","disamb tt",5,0,2854,2854,-0.5,-0.5,2854
"1478",48928,0.5,"L2 22",30,"disamb","tt","disamb tt",6,0,896,896,0.5,-0.5,896
"1479",48930,0.5,"L2 22",31,"disamb","tt","disamb tt",7,0,688,688,-0.5,0.5,688
"1480",48932,0.5,"L2 22",32,"disamb","tt","disamb tt",8,0,2432,2432,0.5,0.5,2432
"1481",48934,0.5,"L2 22",46,"disamb","tt","disamb tt",6,0,1072,1072,0.5,-0.5,1072
"1482",48936,0.5,"L2 22",34,"disamb","tt","disamb tt",6,0,764,764,0.5,-0.5,764
"1483",48938,0.5,"L2 22",33,"disamb","tt","disamb tt",5,0,1204,1204,-0.5,-0.5,1204
"1484",48940,0.5,"L2 22",26,"disamb","tt","disamb tt",6,0,900,900,0.5,-0.5,900
"1485",48942,0.5,"L2 22",29,"disamb","tt","disamb tt",5,0,778,778,-0.5,-0.5,778
"1486",48944,0.5,"L2 22",41,"disamb","tt","disamb tt",5,0,678,678,-0.5,-0.5,678
"1487",48946,0.5,"L2 22",48,"disamb","tt","disamb tt",8,0,770,770,0.5,0.5,770
"1488",48948,0.5,"L2 22",44,"disamb","tt","disamb tt",8,0,1244,1244,0.5,0.5,1244
"1489",48950,0.5,"L2 23",34,"disamb","tt","disamb tt",8,0,870,870,0.5,0.5,870
"1490",48952,0.5,"L2 23",28,"disamb","tt","disamb tt",6,0,215,215,0.5,-0.5,215
"1491",48954,0.5,"L2 23",43,"disamb","tt","disamb tt",5,0,856,856,-0.5,-0.5,856
"1492",48956,0.5,"L2 23",33,"disamb","tt","disamb tt",7,0,741,741,-0.5,0.5,741
"1493",48958,0.5,"L2 23",45,"disamb","tt","disamb tt",7,1,0,NA,-0.5,0.5,NA
"1494",48960,0.5,"L2 23",35,"disamb","tt","disamb tt",5,0,2273,2273,-0.5,-0.5,2273
"1495",48962,0.5,"L2 23",37,"disamb","tt","disamb tt",7,0,897,897,-0.5,0.5,897
"1496",48964,0.5,"L2 23",29,"disamb","tt","disamb tt",7,0,826,826,-0.5,0.5,826
"1497",48966,0.5,"L2 23",38,"disamb","tt","disamb tt",8,0,1454,1454,0.5,0.5,1454
"1498",48968,0.5,"L2 23",32,"disamb","tt","disamb tt",6,0,500,500,0.5,-0.5,500
"1499",48970,0.5,"L2 23",30,"disamb","tt","disamb tt",8,0,639,639,0.5,0.5,639
"1500",48972,0.5,"L2 23",44,"disamb","tt","disamb tt",6,0,353,353,0.5,-0.5,353
"1501",48974,0.5,"L2 23",31,"disamb","tt","disamb tt",5,0,298,298,-0.5,-0.5,298
"1502",48976,0.5,"L2 23",41,"disamb","tt","disamb tt",7,0,343,343,-0.5,0.5,343
"1503",48978,0.5,"L2 23",26,"disamb","tt","disamb tt",8,0,407,407,0.5,0.5,407
"1504",48980,0.5,"L2 23",36,"disamb","tt","disamb tt",6,0,1035,1035,0.5,-0.5,1035
"1505",48982,0.5,"L2 23",47,"disamb","tt","disamb tt",5,0,170,170,-0.5,-0.5,170
"1506",48984,0.5,"L2 23",40,"disamb","tt","disamb tt",6,0,270,270,0.5,-0.5,270
"1507",48986,0.5,"L2 23",39,"disamb","tt","disamb tt",5,0,415,415,-0.5,-0.5,415
"1508",48988,0.5,"L2 23",46,"disamb","tt","disamb tt",8,0,286,286,0.5,0.5,286
"1509",48990,0.5,"L2 23",42,"disamb","tt","disamb tt",8,0,219,219,0.5,0.5,219
"1510",48992,0.5,"L2 23",25,"disamb","tt","disamb tt",7,0,532,532,-0.5,0.5,532
"1511",48994,0.5,"L2 23",48,"disamb","tt","disamb tt",6,1,0,NA,0.5,-0.5,NA
"1512",48996,0.5,"L2 23",27,"disamb","tt","disamb tt",5,0,272,272,-0.5,-0.5,272
"1513",48998,0.5,"L2 24",34,"disamb","tt","disamb tt",7,0,436,436,-0.5,0.5,436
"1514",48999,0.5,"L2 24",39,"disamb","tt","disamb tt",8,0,546,546,0.5,0.5,546
"1515",49001,0.5,"L2 24",46,"disamb","tt","disamb tt",7,0,448,448,-0.5,0.5,448
"1516",49003,0.5,"L2 24",44,"disamb","tt","disamb tt",5,0,994,994,-0.5,-0.5,994
"1517",49005,0.5,"L2 24",30,"disamb","tt","disamb tt",7,0,234,234,-0.5,0.5,234
"1518",49007,0.5,"L2 24",40,"disamb","tt","disamb tt",5,0,856,856,-0.5,-0.5,856
"1519",49009,0.5,"L2 24",37,"disamb","tt","disamb tt",6,0,430,430,0.5,-0.5,430
"1520",49011,0.5,"L2 24",31,"disamb","tt","disamb tt",8,0,464,464,0.5,0.5,464
"1521",49013,0.5,"L2 24",26,"disamb","tt","disamb tt",7,0,518,518,-0.5,0.5,518
"1522",49015,0.5,"L2 24",42,"disamb","tt","disamb tt",7,0,546,546,-0.5,0.5,546
"1523",49017,0.5,"L2 24",27,"disamb","tt","disamb tt",8,0,738,738,0.5,0.5,738
"1524",49019,0.5,"L2 24",35,"disamb","tt","disamb tt",8,0,702,702,0.5,0.5,702
"1525",49021,0.5,"L2 24",48,"disamb","tt","disamb tt",5,0,772,772,-0.5,-0.5,772
"1526",49023,0.5,"L2 24",32,"disamb","tt","disamb tt",5,0,446,446,-0.5,-0.5,446
"1527",49025,0.5,"L2 24",36,"disamb","tt","disamb tt",5,0,532,532,-0.5,-0.5,532
"1528",49027,0.5,"L2 24",38,"disamb","tt","disamb tt",7,0,282,282,-0.5,0.5,282
"1529",49029,0.5,"L2 24",45,"disamb","tt","disamb tt",6,0,514,514,0.5,-0.5,514
"1530",49031,0.5,"L2 24",33,"disamb","tt","disamb tt",6,0,718,718,0.5,-0.5,718
"1531",49033,0.5,"L2 24",28,"disamb","tt","disamb tt",5,0,376,376,-0.5,-0.5,376
"1532",49035,0.5,"L2 24",41,"disamb","tt","disamb tt",6,0,820,820,0.5,-0.5,820
"1533",49037,0.5,"L2 24",43,"disamb","tt","disamb tt",8,0,424,424,0.5,0.5,424
"1534",49039,0.5,"L2 24",25,"disamb","tt","disamb tt",6,0,438,438,0.5,-0.5,438
"1535",49041,0.5,"L2 24",29,"disamb","tt","disamb tt",6,0,582,582,0.5,-0.5,582
"1536",49043,0.5,"L2 24",47,"disamb","tt","disamb tt",8,0,562,562,0.5,0.5,562
"1537",49044,0.5,"L2 25",29,"disamb","tt","disamb tt",7,0,348,348,-0.5,0.5,348
"1538",49046,0.5,"L2 25",43,"disamb","tt","disamb tt",5,0,326,326,-0.5,-0.5,326
"1539",49048,0.5,"L2 25",34,"disamb","tt","disamb tt",8,0,338,338,0.5,0.5,338
"1540",49050,0.5,"L2 25",46,"disamb","tt","disamb tt",8,0,596,596,0.5,0.5,596
"1541",49052,0.5,"L2 25",26,"disamb","tt","disamb tt",8,0,208,208,0.5,0.5,208
"1542",49054,0.5,"L2 25",37,"disamb","tt","disamb tt",7,0,478,478,-0.5,0.5,478
"1543",49056,0.5,"L2 25",45,"disamb","tt","disamb tt",7,0,176,176,-0.5,0.5,176
"1544",49058,0.5,"L2 25",44,"disamb","tt","disamb tt",6,0,406,406,0.5,-0.5,406
"1545",49060,0.5,"L2 25",35,"disamb","tt","disamb tt",5,0,192,192,-0.5,-0.5,192
"1546",49062,0.5,"L2 25",47,"disamb","tt","disamb tt",5,0,196,196,-0.5,-0.5,196
"1547",49064,0.5,"L2 25",27,"disamb","tt","disamb tt",5,0,538,538,-0.5,-0.5,538
"1548",49066,0.5,"L2 25",32,"disamb","tt","disamb tt",6,0,304,304,0.5,-0.5,304
"1549",49068,0.5,"L2 25",25,"disamb","tt","disamb tt",7,0,216,216,-0.5,0.5,216
"1550",49070,0.5,"L2 25",31,"disamb","tt","disamb tt",5,0,208,208,-0.5,-0.5,208
"1551",49072,0.5,"L2 25",38,"disamb","tt","disamb tt",8,0,154,154,0.5,0.5,154
"1552",49074,0.5,"L2 25",36,"disamb","tt","disamb tt",6,0,138,138,0.5,-0.5,138
"1553",49076,0.5,"L2 25",48,"disamb","tt","disamb tt",6,0,166,166,0.5,-0.5,166
"1554",49078,0.5,"L2 25",40,"disamb","tt","disamb tt",6,0,334,334,0.5,-0.5,334
"1555",49080,0.5,"L2 25",42,"disamb","tt","disamb tt",8,0,166,166,0.5,0.5,166
"1556",49082,0.5,"L2 25",28,"disamb","tt","disamb tt",6,0,176,176,0.5,-0.5,176
"1557",49084,0.5,"L2 25",33,"disamb","tt","disamb tt",7,0,144,144,-0.5,0.5,144
"1558",49086,0.5,"L2 25",41,"disamb","tt","disamb tt",7,0,166,166,-0.5,0.5,166
"1559",49088,0.5,"L2 25",30,"disamb","tt","disamb tt",8,0,154,154,0.5,0.5,154
"1560",49090,0.5,"L2 25",39,"disamb","tt","disamb tt",5,0,148,148,-0.5,-0.5,148
"1561",49092,0.5,"L2 26",42,"disamb","tt","disamb tt",5,0,332,332,-0.5,-0.5,332
"1562",49094,0.5,"L2 26",37,"disamb","tt","disamb tt",8,0,506,506,0.5,0.5,506
"1563",49096,0.5,"L2 26",26,"disamb","tt","disamb tt",5,0,1340,1340,-0.5,-0.5,1340
"1564",49098,0.5,"L2 26",33,"disamb","tt","disamb tt",8,0,1712,1712,0.5,0.5,1712
"1565",49100,0.5,"L2 26",31,"disamb","tt","disamb tt",6,0,222,222,0.5,-0.5,222
"1566",49102,0.5,"L2 26",47,"disamb","tt","disamb tt",6,0,714,714,0.5,-0.5,714
"1567",49104,0.5,"L2 26",43,"disamb","tt","disamb tt",6,0,416,416,0.5,-0.5,416
"1568",49106,0.5,"L2 26",27,"disamb","tt","disamb tt",6,0,1006,1006,0.5,-0.5,1006
"1569",49108,0.5,"L2 26",38,"disamb","tt","disamb tt",5,0,1382,1382,-0.5,-0.5,1382
"1570",49110,0.5,"L2 26",46,"disamb","tt","disamb tt",5,0,590,590,-0.5,-0.5,590
"1571",49112,0.5,"L2 26",34,"disamb","tt","disamb tt",5,0,638,638,-0.5,-0.5,638
"1572",49114,0.5,"L2 26",45,"disamb","tt","disamb tt",8,0,726,726,0.5,0.5,726
"1573",49116,0.5,"L2 26",44,"disamb","tt","disamb tt",7,0,558,558,-0.5,0.5,558
"1574",49118,0.5,"L2 26",39,"disamb","tt","disamb tt",6,0,790,790,0.5,-0.5,790
"1575",49120,0.5,"L2 26",25,"disamb","tt","disamb tt",8,0,460,460,0.5,0.5,460
"1576",49122,0.5,"L2 26",28,"disamb","tt","disamb tt",7,0,302,302,-0.5,0.5,302
"1577",49124,0.5,"L2 26",35,"disamb","tt","disamb tt",6,0,478,478,0.5,-0.5,478
"1578",49126,0.5,"L2 26",48,"disamb","tt","disamb tt",7,0,358,358,-0.5,0.5,358
"1579",49128,0.5,"L2 26",41,"disamb","tt","disamb tt",8,0,578,578,0.5,0.5,578
"1580",49130,0.5,"L2 26",32,"disamb","tt","disamb tt",7,0,460,460,-0.5,0.5,460
"1581",49132,0.5,"L2 26",40,"disamb","tt","disamb tt",7,0,1006,1006,-0.5,0.5,1006
"1582",49134,0.5,"L2 26",29,"disamb","tt","disamb tt",8,0,422,422,0.5,0.5,422
"1583",49136,0.5,"L2 26",30,"disamb","tt","disamb tt",5,0,824,824,-0.5,-0.5,824
"1584",49138,0.5,"L2 26",36,"disamb","tt","disamb tt",7,0,356,356,-0.5,0.5,356
"1585",49140,0.5,"L2 27",46,"disamb","tt","disamb tt",6,0,590,590,0.5,-0.5,590
"1586",49142,0.5,"L2 27",42,"disamb","tt","disamb tt",6,0,522,522,0.5,-0.5,522
"1587",49144,0.5,"L2 27",36,"disamb","tt","disamb tt",8,0,120,120,0.5,0.5,120
"1588",49146,0.5,"L2 27",35,"disamb","tt","disamb tt",7,0,1394,1394,-0.5,0.5,1394
"1589",49148,0.5,"L2 27",39,"disamb","tt","disamb tt",7,0,1478,1478,-0.5,0.5,1478
"1590",49150,0.5,"L2 27",37,"disamb","tt","disamb tt",5,0,642,642,-0.5,-0.5,642
"1591",49152,0.5,"L2 27",45,"disamb","tt","disamb tt",5,0,1034,1034,-0.5,-0.5,1034
"1592",49154,0.5,"L2 27",25,"disamb","tt","disamb tt",5,0,128,128,-0.5,-0.5,128
"1593",49156,0.5,"L2 27",28,"disamb","tt","disamb tt",8,0,176,176,0.5,0.5,176
"1594",49158,0.5,"L2 27",30,"disamb","tt","disamb tt",6,0,968,968,0.5,-0.5,968
"1595",49160,0.5,"L2 27",31,"disamb","tt","disamb tt",7,0,1424,1424,-0.5,0.5,1424
"1596",49162,0.5,"L2 27",33,"disamb","tt","disamb tt",5,0,366,366,-0.5,-0.5,366
"1597",49164,0.5,"L2 27",27,"disamb","tt","disamb tt",7,0,1026,1026,-0.5,0.5,1026
"1598",49166,0.5,"L2 27",47,"disamb","tt","disamb tt",7,0,1144,1144,-0.5,0.5,1144
"1599",49168,0.5,"L2 27",38,"disamb","tt","disamb tt",6,0,620,620,0.5,-0.5,620
"1600",49170,0.5,"L2 27",41,"disamb","tt","disamb tt",5,0,410,410,-0.5,-0.5,410
"1601",49172,0.5,"L2 27",29,"disamb","tt","disamb tt",5,0,84,84,-0.5,-0.5,84
"1602",49174,0.5,"L2 27",48,"disamb","tt","disamb tt",8,0,994,994,0.5,0.5,994
"1603",49176,0.5,"L2 27",26,"disamb","tt","disamb tt",6,0,824,824,0.5,-0.5,824
"1604",49178,0.5,"L2 27",32,"disamb","tt","disamb tt",8,0,440,440,0.5,0.5,440
"1605",49180,0.5,"L2 27",44,"disamb","tt","disamb tt",8,0,648,648,0.5,0.5,648
